"month","oilsupply_shock","oildemand_shock","oilprice_shock"
2013-02-01,-0.684775830195187,-0.40529550722432,-0.0685256616104327
2013-03-01,-0.027068966994375,0.659412682150656,-0.0897455808204913
2013-04-01,0.552845815004221,-0.149049796871772,0.0233654138123662
2013-05-01,-0.0928078306755306,0.063081032671454,0.126329450799124
2013-06-01,0.00598487697576317,0.39828680504873,-0.0368149283121574
2013-07-01,0.544157795126213,0.658450382201643,0.984658861152466
2013-08-01,-0.620798846700574,-0.351787489520518,-0.394767688588998
2013-09-01,-0.997010511080976,2.03322646818157,-0.491346841383757
2013-10-01,0.402009917044963,-0.0786547279056068,-0.763953221826299
2013-11-01,0.651507941123875,-0.581975228460516,-0.855736901186877
2013-12-01,0.879795746836872,1.98726231576586,0.537268969307205
2014-01-01,0.427190574671497,-2.27843701682149,-0.350862254128482
2014-02-01,0.562747509369162,-0.457100504331764,1.06410191860238
2014-03-01,-1.17101028263051,1.22213052413114,-0.210686022385678
2014-04-01,-0.448487794944341,-2.22373756462583,0.423766563792731
2014-05-01,0.151310195457856,0.263633068793493,-0.0356223419367361
2014-06-01,0.202247227596757,-0.533876105292545,0.813483212944838
2014-07-01,0.177432681587827,-0.590242464484685,-0.135182582125322
2014-08-01,0.237883398262371,0.905682077781856,-0.516038245463854
2014-09-01,1.26732647707371,0.710382404745661,0.00903036340881033
2014-10-01,1.67444652815842,0.00914877199174437,-0.984057270514187
2014-11-01,0.180562829344327,1.34889499217805,-1.17387883292608
2014-12-01,1.83716459075466,-1.8036136438878,-2.00161315131045
2015-01-01,0.0916969873502976,0.11918566115502,-1.83594725239732
2015-02-01,1.31043432002791,-1.04460552534127,1.81820705755346
2015-03-01,1.50944054145956,0.438726794377044,-0.620303367940361
2015-04-01,-0.584564920736657,0.0604778862335823,1.76422778342113
2015-05-01,-0.363568229697306,-0.219719159118528,0.27252900237145
2015-06-01,-0.183170003403497,0.512431433547457,-0.054567932516573
2015-07-01,0.345488227822528,1.36884551154386,-1.84351323732479
2015-08-01,0.283309141034978,0.471422533453375,-1.73469946100689
2015-09-01,1.04748699231242,-0.408392905121475,0.827317105086759
2015-10-01,0.215398623873596,-0.318629325035955,-0.251543998706445
2015-11-01,0.481697215825698,-1.48015645728408,-0.371095367107388
2015-12-01,0.299260624568762,-0.0149557747306923,-0.777524899792655
2016-01-01,0.554312077183444,-1.16604227027759,-0.937595666183864
2016-02-01,-0.0999651434111909,-0.491723253478806,0.0630352374733352
2016-03-01,0.393344974277845,1.07658078399229,2.49158531745895
2016-04-01,-1.59234180118439,1.35578587962038,-0.412111297282329
2016-05-01,-1.86377496549122,-0.626671192344244,0.771258395108028
2016-06-01,0.220576625201419,-0.20626237673848,-0.139781520521861
2016-07-01,0.296938878435332,0.724885546029857,-0.850068996109385
2016-08-01,-0.566772541113552,-0.185769057776196,0.140095656986803
2016-09-01,0.740905305873284,1.02363194380346,-0.0997371338047
2016-10-01,1.43171855314486,-0.0174588205459994,1.24738184131027
2016-11-01,0.880812585484711,1.05357801094635,-1.33525265340219
2016-12-01,-0.679867698711304,-0.0663246529877332,1.53087562470833
2017-01-01,-1.3327830791462,-0.791570101846449,-0.876634186712778
2017-02-01,-0.801657677486214,-0.885326657161926,0.429739308012242
2017-03-01,-0.821404294561893,1.9128387587354,-1.12863781405168
2017-04-01,-0.29063625523707,-0.224817733725853,0.435917162689536
2017-05-01,0.953402171519343,-0.944897086152786,-0.894945962426257
2017-06-01,0.610694245487365,-0.110798486913586,-0.318883788408721
2017-07-01,0.795029099348101,0.432407590821406,0.882805182009918
2017-08-01,-0.556410910013731,0.934102874701263,-0.130358482508169
2017-09-01,0.0413531186145749,0.420369257846598,0.0953516977447304
2017-10-01,0.0550405594154463,0.30018508168087,-0.0230088341664392
2017-11-01,0.5079379459954,-0.140113330044632,0.899587892904446
2017-12-01,-1.08511166159423,0.48712383293563,-0.373433185476877
2018-01-01,0.364922623785203,-1.53043025713563,1.35568445563551
2018-02-01,-0.359688797510644,-0.164546449861087,-0.517591214037791
2018-03-01,-0.339599461844329,0.0648547378624761,0.563995837122829
2018-04-01,-0.317915292399412,-0.218913390876346,0.498255047459246
2018-05-01,-0.496075939816576,0.519648107629094,0.243053023149597
2018-06-01,0.150226849529041,-0.111192723974668,-0.439377795202919
2018-07-01,0.576254287611165,1.03439298691388,0.558909890337973
2018-08-01,0.589674275771631,-0.0262500012799724,-0.707688829557593
2018-09-01,-0.0467749314405514,-0.563798849550928,0.412659177379301
2018-10-01,1.1898347888756,0.448516918297222,0.220772049893898
2018-11-01,0.158294307581888,-1.24255270323641,-2.08087990000138
2018-12-01,0.142946936926074,1.22691176787954,-0.843873219264608
2019-01-01,-0.854706526326212,-1.08251810816502,0.415963848467647
2019-02-01,0.0261820180340942,-2.34895666717002,0.628495256505689
2019-03-01,-0.728716591630222,0.637734346782574,0.716347532172147
2019-04-01,-0.70841498123172,0.00553688860001976,1.15185010707719
2019-05-01,-1.14314970868173,1.05287985298682,-1.26389987182449
2019-06-01,0.109770301505136,0.281819231729754,-1.16761827308972
2019-07-01,-0.0294385994211878,2.39299187522018,0.0914681026662741
2019-08-01,1.66747688984837,-0.296255834919537,-0.862418590840592
2019-09-01,-2.09626515293124,1.05850920233638,-0.457686845570008
2019-10-01,2.39770924623189,-1.42127499029861,-0.182173222180164
2019-11-01,1.06436640499132,-0.469719931451896,1.12660388310027
2019-12-01,-0.202288981038263,0.0629110942944411,0.566295561075688
2020-01-01,-0.799375606658679,-3.36987778604841,-0.0645609658816581
2020-02-01,-1.40350124079853,-1.18515795451716,-0.939814609619196
2020-03-01,0.572426765632437,1.33754968161158,-4.85749519490901
2020-04-01,2.58641415548546,0.88574163691091,-4.15427166454527
2020-05-01,-11.2064262657512,-0.100623403633285,3.4602417953727
2020-06-01,-1.4802206131655,1.73914567195898,-0.00758802411024895
2020-07-01,-0.92767671644289,-0.356176406046999,-0.0315575304144788
2020-08-01,0.559605189982497,-0.161313462827509,-0.02404330890024
2020-09-01,-0.470999545765066,0.079095499267575,-1.07125447017282
2020-10-01,0.782330892773365,0.746254402319163,0.462990443011
2020-11-01,2.81452492671745,-1.59114405109224,1.10160311914183
2020-12-01,0.440892835673383,0.934629071708986,1.46894779942592
2021-01-01,0.162834785644226,0.861237028756065,0.989541727369099
2021-02-01,-3.55818062265966,-0.878932521747905,0.309596352103488
2021-03-01,1.98010578058249,1.01796977108926,0.6215207435062
2021-04-01,-1.39570213376377,0.73904792503859,-0.716123977700859
2021-05-01,0.657774943804685,0.648372676436051,0.450008586549819
2021-06-01,0.798856806632784,-0.145705041859331,0.636955238717092
2021-07-01,1.04243121404664,0.437055295484159,0.0566687558184662
2021-08-01,-0.810467022659799,0.714879090978072,-0.970375647322496
2021-09-01,0.713163862372384,0.549574147674183,0.785997112221815
2021-10-01,1.7926624078031,0.430509736094996,1.16679527306192
2021-11-01,0.498150688506771,-2.60363948617505,-0.438382069417987
2021-12-01,-0.889843903000926,0.876266663212103,-0.799368162496862
